datetime,DXY,SP500
2022-03-28,99.08999633789062,4575.52001953125
2022-03-29,98.4000015258789,4631.60009765625
2022-03-30,97.79000091552734,4602.4501953125
2022-03-31,98.30999755859375,4530.41015625
2022-04-01,98.62999725341797,4545.85986328125
2022-04-04,98.98999786376953,4582.64013671875
2022-04-05,99.47000122070312,4525.1201171875
2022-04-06,99.5999984741211,4481.14990234375
2022-04-07,99.75,4500.2099609375
2022-04-08,99.80000305175781,4488.27978515625
2022-04-11,99.93000030517578,4412.52978515625
2022-04-12,100.29000091552734,4397.4501953125
2022-04-13,99.87999725341797,4446.58984375
2022-04-14,100.31999969482422,4392.58984375
2022-04-18,100.77999877929688,4391.68994140625
2022-04-19,100.95999908447266,4462.2099609375
2022-04-20,100.38999938964844,4459.4501953125
2022-04-21,100.58000183105469,4393.66015625
2022-04-22,101.22000122070312,4271.77978515625
2022-04-25,101.75,4296.1201171875
2022-04-26,102.30000305175781,4175.2001953125
2022-04-27,102.94999694824219,4183.9599609375
2022-04-28,103.62000274658203,4287.5
2022-04-29,102.95999908447266,4131.93017578125
2022-05-02,103.73999786376953,4155.3798828125
2022-05-03,103.47000122070312,4175.47998046875
2022-05-04,102.58999633789062,4300.169921875
2022-05-05,103.75,4146.8701171875
2022-05-06,103.66000366210938,4123.33984375
2022-05-09,103.6500015258789,3991.239990234375
2022-05-10,103.91999816894531,4001.050048828125
2022-05-11,103.8499984741211,3935.179931640625
2022-05-12,104.8499984741211,3930.080078125
2022-05-13,104.55999755859375,4023.889892578125
2022-05-16,104.19000244140625,4008.010009765625
2022-05-17,103.36000061035156,4088.85009765625
2022-05-18,103.80999755859375,3923.679931640625
2022-05-19,102.72000122070312,3900.7900390625
2022-05-20,103.1500015258789,3901.360107421875
2022-05-23,102.08000183105469,3973.75
2022-05-24,101.86000061035156,3941.47998046875
2022-05-25,102.05999755859375,3978.72998046875
2022-05-26,101.83000183105469,4057.840087890625
2022-05-27,101.66999816894531,4158.240234375
2022-05-31,101.75,4132.14990234375
2022-06-01,102.55000305175781,4101.22998046875
2022-06-02,101.7699966430664,4176.81982421875
2022-06-03,102.13999938964844,4108.5400390625
2022-06-06,102.44000244140625,4121.43017578125
2022-06-07,102.31999969482422,4160.68017578125
2022-06-08,102.54000091552734,4115.77001953125
2022-06-09,103.22000122070312,4017.820068359375
2022-06-10,104.1500015258789,3900.860107421875
2022-06-13,105.08000183105469,3749.6298828125
2022-06-14,105.5199966430664,3735.47998046875
2022-06-15,105.16000366210938,3789.989990234375
2022-06-16,103.62999725341797,3666.77001953125
2022-06-17,104.69999694824219,3674.840087890625
2022-06-21,104.44000244140625,3764.7900390625
2022-06-22,104.19999694824219,3759.889892578125
2022-06-23,104.43000030517578,3795.72998046875
2022-06-24,104.19000244140625,3911.739990234375
2022-06-27,103.94000244140625,3900.110107421875
2022-06-28,104.51000213623047,3821.550048828125
2022-06-29,105.11000061035156,3818.830078125
2022-06-30,104.69000244140625,3785.3798828125
2022-07-01,105.13999938964844,3825.330078125
2022-07-05,106.5,3831.389892578125
2022-07-06,107.0999984741211,3845.080078125
2022-07-07,107.12999725341797,3902.6201171875
2022-07-08,107.01000213623047,3899.3798828125
2022-07-11,108.0199966430664,3854.429931640625
2022-07-12,108.06999969482422,3818.800048828125
2022-07-13,107.95999908447266,3801.780029296875
2022-07-14,108.54000091552734,3790.3798828125
2022-07-15,108.05999755859375,3863.159912109375
2022-07-18,107.37000274658203,3830.85009765625
2022-07-19,106.68000030517578,3936.68994140625
2022-07-20,107.08000183105469,3959.89990234375
2022-07-21,106.91000366210938,3998.949951171875
2022-07-22,106.7300033569336,3961.6298828125
2022-07-25,106.4800033569336,3966.840087890625
2022-07-26,107.19000244140625,3921.050048828125
2022-07-27,106.44999694824219,4023.610107421875
2022-07-28,106.3499984741211,4072.429931640625
2022-07-29,105.9000015258789,4130.2900390625
2022-08-01,105.44999694824219,4118.6298828125
2022-08-02,106.23999786376953,4091.18994140625
2022-08-03,106.51000213623047,4155.169921875
2022-08-04,105.69000244140625,4151.93994140625
2022-08-05,106.62000274658203,4145.18994140625
2022-08-08,106.44000244140625,4140.06005859375
2022-08-09,106.37000274658203,4122.47021484375
2022-08-10,105.19999694824219,4210.240234375
2022-08-11,105.08999633789062,4207.27001953125
2022-08-12,105.62999725341797,4280.14990234375
2022-08-15,106.55000305175781,4297.14013671875
2022-08-16,106.5,4305.2001953125
2022-08-17,106.56999969482422,4274.0400390625
2022-08-18,107.4800033569336,4283.740234375
2022-08-19,108.16999816894531,4228.47998046875
2022-08-22,109.05000305175781,4137.990234375
2022-08-23,108.62000274658203,4128.72998046875
2022-08-24,108.68000030517578,4140.77001953125
2022-08-25,108.47000122070312,4199.1201171875
2022-08-26,108.80000305175781,4057.659912109375
2022-08-29,108.83999633789062,4030.610107421875
2022-08-30,108.7699966430664,3986.159912109375
2022-08-31,108.69999694824219,3955.0
2022-09-01,109.69000244140625,3966.85009765625
2022-09-02,109.52999877929688,3924.260009765625
2022-09-06,110.20999908447266,3908.18994140625
2022-09-07,109.83999633789062,3979.8701171875
2022-09-08,109.70999908447266,4006.179931640625
2022-09-09,109.0,4067.360107421875
2022-09-12,108.33000183105469,4110.41015625
2022-09-13,109.81999969482422,3932.68994140625
2022-09-14,109.66000366210938,3946.010009765625
2022-09-15,109.73999786376953,3901.35009765625
2022-09-16,109.76000213623047,3873.330078125
2022-09-19,109.73999786376953,3899.889892578125
2022-09-20,110.22000122070312,3855.929931640625
2022-09-21,110.63999938964844,3789.929931640625
2022-09-22,111.3499984741211,3757.989990234375
2022-09-23,113.19000244140625,3693.22998046875
2022-09-26,114.0999984741211,3655.0400390625
2022-09-27,114.11000061035156,3647.2900390625
2022-09-28,112.5999984741211,3719.0400390625
2022-09-29,112.25,3640.469970703125
2022-09-30,112.12000274658203,3585.6201171875
2022-10-03,111.75,3678.429931640625
2022-10-04,110.06999969482422,3790.929931640625
2022-10-05,111.06999969482422,3783.280029296875
2022-10-06,112.26000213623047,3744.52001953125
